UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,DISTANCE
OO,SkyWest Airlines Inc.,12441,JAC,13930,ORD,2,1865.8953072380664
OO,SkyWest Airlines Inc.,12441,JAC,11292,DEN,2,652.9159219279613
OO,SkyWest Airlines Inc.,12441,JAC,14747,SEA,2,996.3789161462952
OO,SkyWest Airlines Inc.,12441,JAC,12892,LAX,2,1262.4179344528206
OO,SkyWest Airlines Inc.,12441,JAC,14771,SFO,2,1184.9788822046444
OO,SkyWest Airlines Inc.,12339,IND,11433,DTW,2,371.4074874655349
OO,SkyWest Airlines Inc.,12339,IND,13930,ORD,2,285.25998245651806
OO,SkyWest Airlines Inc.,12339,IND,12266,IAH,2,1359.4939941308453
OO,SkyWest Airlines Inc.,12339,IND,11292,DEN,2,1567.5963847551209
OO,SkyWest Airlines Inc.,12339,IND,13487,MSP,2,808.34443971866
OO,SkyWest Airlines Inc.,12339,IND,12264,IAD,2,764.3378691073276
OO,SkyWest Airlines Inc.,11641,FAY,10397,ATL,2,531.2033060377242
OO,SkyWest Airlines Inc.,10599,BHM,11433,DTW,2,1006.6342569013896
OO,SkyWest Airlines Inc.,10599,BHM,13930,ORD,2,940.6724432020588
OO,SkyWest Airlines Inc.,10599,BHM,12266,IAH,2,903.7983958004952
OO,SkyWest Airlines Inc.,10599,BHM,11292,DEN,2,1740.075092534512
OO,SkyWest Airlines Inc.,10599,BHM,11298,DFW,2,959.144561761147
OO,SkyWest Airlines Inc.,10599,BHM,12953,LGA,2,1392.4747768087173
OO,SkyWest Airlines Inc.,13377,MLU,11298,DFW,2,469.7610892009932
OO,SkyWest Airlines Inc.,13377,MLU,10397,ATL,2,719.8710367584454
OO,SkyWest Airlines Inc.,11259,DAL,14057,PDX,2,2613.960161197921
OO,SkyWest Airlines Inc.,11259,DAL,12892,LAX,2,2001.347825398429
OO,SkyWest Airlines Inc.,11259,DAL,14771,SFO,2,2370.3517277368123
OO,SkyWest Airlines Inc.,11049,CLL,11298,DFW,2,264.58643636262195
OO,SkyWest Airlines Inc.,14492,RDU,13930,ORD,2,1039.040166011228
OO,SkyWest Airlines Inc.,14492,RDU,12266,IAH,2,1675.2953283031673
OO,SkyWest Airlines Inc.,14574,ROA,13930,ORD,2,852.77137666844
OO,SkyWest Airlines Inc.,14574,ROA,10397,ATL,2,574.9786259186538
OO,SkyWest Airlines Inc.,12191,HOU,11298,DFW,2,398.32133867709456
OO,SkyWest Airlines Inc.,10155,ACT,11298,DFW,2,144.02745751123646
OO,SkyWest Airlines Inc.,14100,PHL,11433,DTW,2,728.0907356595159
OO,SkyWest Airlines Inc.,14100,PHL,13930,ORD,2,1088.4533433856789
OO,SkyWest Airlines Inc.,14100,PHL,13487,MSP,2,1574.4504659135562
OO,SkyWest Airlines Inc.,14307,PVD,11433,DTW,2,986.6602538206386
OO,SkyWest Airlines Inc.,13495,MSY,13930,ORD,2,1348.7920244641389
OO,SkyWest Airlines Inc.,14122,PIT,11433,DTW,2,323.184080900027
OO,SkyWest Airlines Inc.,14122,PIT,13930,ORD,2,662.3019088202257
OO,SkyWest Airlines Inc.,14122,PIT,13487,MSP,2,1166.745085987765
OO,SkyWest Airlines Inc.,12264,IAD,11433,DTW,2,615.8007176256959
OO,SkyWest Airlines Inc.,12264,IAD,15016,STL,2,1117.2895394633838
OO,SkyWest Airlines Inc.,12264,IAD,15412,TYS,2,674.4272703728802
OO,SkyWest Airlines Inc.,12264,IAD,11996,GSP,2,617.8425998000355
OO,SkyWest Airlines Inc.,12264,IAD,15096,SYR,2,476.6728094809381
OO,SkyWest Airlines Inc.,12264,IAD,13832,OGS,2,658.7316855833204
OO,SkyWest Airlines Inc.,12264,IAD,13487,MSP,2,1458.2039744198337
OO,SkyWest Airlines Inc.,12264,IAD,12339,IND,2,764.3378691073276
OO,SkyWest Airlines Inc.,12264,IAD,12945,LEX,2,630.1717736742528
OO,SkyWest Airlines Inc.,12264,IAD,12953,LGA,2,367.5799745273577
OO,SkyWest Airlines Inc.,12264,IAD,14802,SHD,2,146.13621027769517
OO,SkyWest Airlines Inc.,12264,IAD,11027,CKB,2,241.8836955121775
OO,SkyWest Airlines Inc.,12264,IAD,14576,ROC,2,464.2082029207815
OO,SkyWest Airlines Inc.,12264,IAD,14025,PBG,2,715.0945478255052
OO,SkyWest Airlines Inc.,12397,ITH,11433,DTW,2,567.2672489446277
OO,SkyWest Airlines Inc.,12884,LAN,11433,DTW,2,119.06991581350688
OO,SkyWest Airlines Inc.,12884,LAN,13930,ORD,2,287.02031425919625
OO,SkyWest Airlines Inc.,12884,LAN,13487,MSP,2,730.6849609531557
OO,SkyWest Airlines Inc.,11298,DFW,11140,CRP,2,571.6142381545186
OO,SkyWest Airlines Inc.,11298,DFW,11823,FWA,2,1381.616638921488
OO,SkyWest Airlines Inc.,11298,DFW,11982,GRK,2,216.73304960658703
OO,SkyWest Airlines Inc.,11298,DFW,12448,JAN,2,655.2659338969187
OO,SkyWest Airlines Inc.,11298,DFW,14588,ROW,2,699.1446113321481
OO,SkyWest Airlines Inc.,11298,DFW,14794,SGU,2,1567.5902870776783
OO,SkyWest Airlines Inc.,11298,DFW,12266,IAH,2,361.6489450014034
OO,SkyWest Airlines Inc.,11298,DFW,11695,FLG,2,1370.032171456341
OO,SkyWest Airlines Inc.,11298,DFW,15412,TYS,2,1239.2178939948342
OO,SkyWest Airlines Inc.,11298,DFW,13290,MHK,2,695.065932389669
OO,SkyWest Airlines Inc.,11298,DFW,14952,SPI,2,1014.54454576564
OO,SkyWest Airlines Inc.,11298,DFW,13061,LRD,2,639.1085658052283
OO,SkyWest Airlines Inc.,11298,DFW,11292,DEN,2,1032.0759145135576
OO,SkyWest Airlines Inc.,11298,DFW,11953,GNV,2,1446.264682541905
OO,SkyWest Airlines Inc.,11298,DFW,10781,BTR,2,615.7157871926825
OO,SkyWest Airlines Inc.,11298,DFW,11111,COU,2,788.3673187184042
OO,SkyWest Airlines Inc.,11298,DFW,14783,SGF,2,586.454345646037
OO,SkyWest Airlines Inc.,11298,DFW,14842,SJT,2,367.9017510601694
OO,SkyWest Airlines Inc.,11298,DFW,11921,GJT,2,1242.221770737361
OO,SkyWest Airlines Inc.,11298,DFW,16218,YUM,2,1640.7981658284862
OO,SkyWest Airlines Inc.,11298,DFW,11233,CYS,2,1147.5493479189513
OO,SkyWest Airlines Inc.,11298,DFW,10140,ABQ,2,913.727702741056
OO,SkyWest Airlines Inc.,11298,DFW,14696,SBN,2,1361.3279942572035
OO,SkyWest Airlines Inc.,11298,DFW,10599,BHM,2,959.144561761147
OO,SkyWest Airlines Inc.,11298,DFW,11778,FSM,2,366.0338189798606
OO,SkyWest Airlines Inc.,11298,DFW,13377,MLU,2,469.7610892009932
OO,SkyWest Airlines Inc.,11298,DFW,14674,SAF,2,884.7319049299319
OO,SkyWest Airlines Inc.,11298,DFW,11049,CLL,2,264.58643636262195
OO,SkyWest Airlines Inc.,11298,DFW,12191,HOU,2,398.32133867709456
OO,SkyWest Airlines Inc.,11298,DFW,10155,ACT,2,144.02745751123646
OO,SkyWest Airlines Inc.,11298,DFW,10693,BNA,2,1014.1208284791286
OO,SkyWest Airlines Inc.,11298,DFW,14107,PHX,2,1393.8505418768952
OO,SkyWest Airlines Inc.,11298,DFW,14109,PIB,2,741.7783136103134
OO,SkyWest Airlines Inc.,11298,DFW,14771,SFO,2,2351.99224233601
OO,SkyWest Airlines Inc.,11298,DFW,14698,SBP,2,2184.584859807206
OO,SkyWest Airlines Inc.,11298,DFW,10372,ASE,2,1128.1656884731544
OO,SkyWest Airlines Inc.,11298,DFW,14814,SHV,2,304.80001116258273
OO,SkyWest Airlines Inc.,11298,DFW,15919,XNA,2,451.6980094368748
OO,SkyWest Airlines Inc.,11298,DFW,12217,HSV,2,967.7172939300128
OO,SkyWest Airlines Inc.,11298,DFW,12891,LAW,2,225.30427018356127
OO,SkyWest Airlines Inc.,11298,DFW,13241,MEI,2,778.3917862306729
OO,SkyWest Airlines Inc.,11298,DFW,15411,TYR,2,164.59029285719572
OO,SkyWest Airlines Inc.,11298,DFW,11423,DSM,2,1005.5402275105432
OO,SkyWest Airlines Inc.,11298,DFW,12951,LFT,2,564.3340249752176
OO,SkyWest Airlines Inc.,12945,LEX,11433,DTW,2,476.42306548141903
OO,SkyWest Airlines Inc.,12945,LEX,13930,ORD,2,520.1200167293704
OO,SkyWest Airlines Inc.,12945,LEX,12264,IAD,2,630.1717736742528
OO,SkyWest Airlines Inc.,10529,BDL,11433,DTW,2,880.6019132953345
OO,SkyWest Airlines Inc.,10529,BDL,13930,ORD,2,1257.1626259226991
OO,SkyWest Airlines Inc.,10693,BNA,13930,ORD,2,659.063506385759
OO,SkyWest Airlines Inc.,10693,BNA,12266,IAH,2,1056.527193277061
OO,SkyWest Airlines Inc.,10693,BNA,11292,DEN,2,1627.6028958405764
OO,SkyWest Airlines Inc.,10693,BNA,13230,MDT,2,977.0611386010186
OO,SkyWest Airlines Inc.,10693,BNA,11298,DFW,2,1014.1208284791286
OO,SkyWest Airlines Inc.,10693,BNA,12953,LGA,2,1227.6763649942634
OO,SkyWest Airlines Inc.,13388,MMH,11292,DEN,2,1252.92939328964
OO,SkyWest Airlines Inc.,13388,MMH,12892,LAX,2,412.0979402295533
OO,SkyWest Airlines Inc.,13388,MMH,14771,SFO,2,310.35449033790377
OO,SkyWest Airlines Inc.,12953,LGA,11042,CLE,2,672.3578511340412
OO,SkyWest Airlines Inc.,12953,LGA,13930,ORD,2,1177.2022271395422
OO,SkyWest Airlines Inc.,12953,LGA,11995,GSO,2,741.0394891059414
OO,SkyWest Airlines Inc.,12953,LGA,13871,OMA,2,1842.897753748029
OO,SkyWest Airlines Inc.,12953,LGA,15096,SYR,2,318.5371161010649
OO,SkyWest Airlines Inc.,12953,LGA,13342,MKE,2,1184.6979855647762
OO,SkyWest Airlines Inc.,12953,LGA,11057,CLT,2,875.3426538696832
OO,SkyWest Airlines Inc.,12953,LGA,10599,BHM,2,1392.4747768087173
OO,SkyWest Airlines Inc.,12953,LGA,12264,IAD,2,367.5799745273577
OO,SkyWest Airlines Inc.,12953,LGA,10693,BNA,2,1227.6763649942634
OO,SkyWest Airlines Inc.,12953,LGA,10721,BOS,2,296.52429444882813
OO,SkyWest Airlines Inc.,12953,LGA,13198,MCI,2,1777.7031376881955
OO,SkyWest Airlines Inc.,12953,LGA,10868,CAE,2,993.4331529599244
OO,SkyWest Airlines Inc.,12953,LGA,10994,CHS,2,1033.1558886416883
OO,SkyWest Airlines Inc.,12953,LGA,11986,GRR,2,992.3274644680868
OO,SkyWest Airlines Inc.,12953,LGA,14685,SAV,2,1162.9604383018363
OO,SkyWest Airlines Inc.,15370,TUL,13930,ORD,2,941.0363868079412
OO,SkyWest Airlines Inc.,15370,TUL,12266,IAH,2,692.8229993080739
OO,SkyWest Airlines Inc.,15370,TUL,11292,DEN,2,870.0411934647774
OO,SkyWest Airlines Inc.,15370,TUL,14869,SLC,2,1487.700866585678
OO,SkyWest Airlines Inc.,15370,TUL,13487,MSP,2,991.355221125124
OO,SkyWest Airlines Inc.,10409,ATY,13930,ORD,2,814.3998045308206
OO,SkyWest Airlines Inc.,10409,ATY,11292,DEN,2,834.1181607434283
OO,SkyWest Airlines Inc.,10397,ATL,12323,ILM,2,605.8445734349498
OO,SkyWest Airlines Inc.,10397,ATL,13930,ORD,2,975.9552332511576
OO,SkyWest Airlines Inc.,10397,ATL,10980,CHA,2,171.0553054551086
OO,SkyWest Airlines Inc.,10397,ATL,15016,STL,2,779.0208292158259
OO,SkyWest Airlines Inc.,10397,ATL,11823,FWA,2,819.162808799696
OO,SkyWest Airlines Inc.,10397,ATL,13422,MOB,2,485.9387976636544
OO,SkyWest Airlines Inc.,10397,ATL,12266,IAH,2,1107.5867321227392
OO,SkyWest Airlines Inc.,10397,ATL,14108,PIA,2,909.7298037729572
OO,SkyWest Airlines Inc.,10397,ATL,11150,CSG,2,133.36132993717885
OO,SkyWest Airlines Inc.,10397,ATL,15412,TYS,2,244.81301985405116
OO,SkyWest Airlines Inc.,10397,ATL,10431,AVL,2,264.13629898952473
OO,SkyWest Airlines Inc.,10397,ATL,11146,CRW,2,585.3733185034787
OO,SkyWest Airlines Inc.,10397,ATL,11292,DEN,2,1926.6501809326955
OO,SkyWest Airlines Inc.,10397,ATL,11953,GNV,2,483.9350610537558
OO,SkyWest Airlines Inc.,10397,ATL,12007,GTR,2,386.4180412333525
OO,SkyWest Airlines Inc.,10397,ATL,10781,BTR,2,720.9956420628486
OO,SkyWest Airlines Inc.,10397,ATL,15323,TRI,2,365.2753866012012
OO,SkyWest Airlines Inc.,10397,ATL,12451,JAX,2,434.4253909273728
OO,SkyWest Airlines Inc.,10397,ATL,11996,GSP,2,246.5616207158685
OO,SkyWest Airlines Inc.,10397,ATL,11921,GJT,2,2234.4627812641183
OO,SkyWest Airlines Inc.,10397,ATL,11977,GRB,2,1247.5069739099613
OO,SkyWest Airlines Inc.,10397,ATL,11308,DHN,2,274.72985213793
OO,SkyWest Airlines Inc.,10397,ATL,14696,SBN,2,912.7335958308518
OO,SkyWest Airlines Inc.,10397,ATL,11641,FAY,2,531.2033060377242
OO,SkyWest Airlines Inc.,10397,ATL,10599,BHM,2,215.428979980101
OO,SkyWest Airlines Inc.,10397,ATL,11778,FSM,2,929.9750290114742
OO,SkyWest Airlines Inc.,10397,ATL,13377,MLU,2,719.8710367584454
OO,SkyWest Airlines Inc.,10397,ATL,14574,ROA,2,574.9786259186538
OO,SkyWest Airlines Inc.,10397,ATL,15607,VLD,2,335.4641776784955
OO,SkyWest Airlines Inc.,10397,ATL,10731,BQK,2,383.5080759071301
OO,SkyWest Airlines Inc.,10397,ATL,10372,ASE,2,2095.1669171202057
OO,SkyWest Airlines Inc.,10397,ATL,10146,ABY,2,234.6531986451698
OO,SkyWest Airlines Inc.,10397,ATL,13277,MGM,2,236.0295249994305
OO,SkyWest Airlines Inc.,10577,BGM,11433,DTW,2,607.1024362723275
OO,SkyWest Airlines Inc.,10967,CGI,13930,ORD,2,546.9599800416939
OO,SkyWest Airlines Inc.,11092,CNY,11292,DEN,2,453.9482855896869
OO,SkyWest Airlines Inc.,12892,LAX,14716,SCK,2,507.9420475853106
OO,SkyWest Airlines Inc.,12892,LAX,10713,BOI,2,1086.4481703761958
OO,SkyWest Airlines Inc.,12892,LAX,14683,SAT,2,1944.701427480581
OO,SkyWest Airlines Inc.,12892,LAX,14794,SGU,2,561.0918066986816
OO,SkyWest Airlines Inc.,12892,LAX,13502,MTJ,2,1070.1584785315697
OO,SkyWest Airlines Inc.,12892,LAX,14689,SBA,2,142.38716702857656
OO,SkyWest Airlines Inc.,12892,LAX,11638,FAT,2,336.80736675113707
OO,SkyWest Airlines Inc.,12892,LAX,14262,PSP,2,175.95862319328273
OO,SkyWest Airlines Inc.,12892,LAX,14893,SMF,2,600.4272107549672
OO,SkyWest Airlines Inc.,12892,LAX,15023,STS,2,643.255452661421
OO,SkyWest Airlines Inc.,12892,LAX,13871,OMA,2,2137.155231520657
OO,SkyWest Airlines Inc.,12892,LAX,11292,DEN,2,1385.1377955312632
OO,SkyWest Airlines Inc.,12892,LAX,14869,SLC,2,949.3253507408324
OO,SkyWest Airlines Inc.,12892,LAX,12889,LAS,2,379.9758651866867
OO,SkyWest Airlines Inc.,12892,LAX,14679,SAN,2,175.7205551249962
OO,SkyWest Airlines Inc.,12892,LAX,11884,GEG,2,1522.523074621016
OO,SkyWest Airlines Inc.,12892,LAX,11603,EUG,2,1205.2429680103487
OO,SkyWest Airlines Inc.,12892,LAX,14747,SEA,2,1537.064120184754
OO,SkyWest Airlines Inc.,12892,LAX,14570,RNO,2,629.6264526053536
OO,SkyWest Airlines Inc.,12892,LAX,14489,RDM,2,1170.569907144675
OO,SkyWest Airlines Inc.,12892,LAX,11921,GJT,2,1053.1575808054197
OO,SkyWest Airlines Inc.,12892,LAX,14487,RDD,2,806.8981217274271
OO,SkyWest Airlines Inc.,12892,LAX,10140,ABQ,2,1087.631137955541
OO,SkyWest Airlines Inc.,12892,LAX,12441,JAC,2,1262.4179344528206
OO,SkyWest Airlines Inc.,12892,LAX,13485,MSN,2,2710.079656218973
OO,SkyWest Airlines Inc.,12892,LAX,11259,DAL,2,2001.347825398429
OO,SkyWest Airlines Inc.,12892,LAX,13388,MMH,2,412.0979402295533
OO,SkyWest Airlines Inc.,12892,LAX,14831,SJC,2,495.74255724557634
OO,SkyWest Airlines Inc.,12892,LAX,10849,BZN,2,1452.9544455595667
OO,SkyWest Airlines Inc.,12892,LAX,14107,PHX,2,594.3988900197024
OO,SkyWest Airlines Inc.,12892,LAX,14237,PRC,2,555.7200287385828
OO,SkyWest Airlines Inc.,12892,LAX,14771,SFO,2,543.2097952190885
OO,SkyWest Airlines Inc.,12892,LAX,10423,AUS,2,1994.3456706678155
OO,SkyWest Airlines Inc.,12892,LAX,13476,MRY,2,428.5680220531291
OO,SkyWest Airlines Inc.,12892,LAX,13264,MFR,2,1015.2058157777502
OO,SkyWest Airlines Inc.,12892,LAX,14698,SBP,2,250.11428463500567
OO,SkyWest Airlines Inc.,12892,LAX,15041,SUN,2,1121.0449359673348
OO,SkyWest Airlines Inc.,12892,LAX,10372,ASE,2,1184.4977529083742
OO,SkyWest Airlines Inc.,12892,LAX,12094,HDN,2,1227.4280677663155
OO,SkyWest Airlines Inc.,12892,LAX,15376,TUS,2,724.9201147236049
OO,SkyWest Airlines Inc.,12892,LAX,10157,ACV,2,929.5997369733436
OO,SkyWest Airlines Inc.,12892,LAX,11109,COS,2,1339.2393929932527
OO,SkyWest Airlines Inc.,12197,HPN,11433,DTW,2,811.1704870716975
OO,SkyWest Airlines Inc.,12197,HPN,13930,ORD,2,1185.058959688611
OO,SkyWest Airlines Inc.,11447,DVL,11292,DEN,2,1026.4757761401445
OO,SkyWest Airlines Inc.,11447,DVL,12519,JMS,2,133.12620032715645
OO,SkyWest Airlines Inc.,10849,BZN,11292,DEN,2,843.0547908218862
OO,SkyWest Airlines Inc.,10849,BZN,14869,SLC,2,558.7593018606567
OO,SkyWest Airlines Inc.,10849,BZN,14747,SEA,2,871.7528838019123
OO,SkyWest Airlines Inc.,10849,BZN,14057,PDX,2,888.7099295844152
OO,SkyWest Airlines Inc.,10849,BZN,12892,LAX,2,1452.9544455595667
OO,SkyWest Airlines Inc.,10849,BZN,14771,SFO,2,1298.2031492880471
OO,SkyWest Airlines Inc.,11525,EKO,14869,SLC,2,320.975264127071
OO,SkyWest Airlines Inc.,12255,HYS,13930,ORD,2,1022.4791455757414
OO,SkyWest Airlines Inc.,12255,HYS,11292,DEN,2,477.86156659102807
OO,SkyWest Airlines Inc.,12255,HYS,14877,SLN,2,140.54217873939078
OO,SkyWest Airlines Inc.,10721,BOS,13930,ORD,2,1391.20358514877
OO,SkyWest Airlines Inc.,10721,BOS,12953,LGA,2,296.52429444882813
OO,SkyWest Airlines Inc.,12519,JMS,11292,DEN,2,922.558575250776
OO,SkyWest Airlines Inc.,12519,JMS,11447,DVL,2,133.12620032715645
OO,SkyWest Airlines Inc.,14831,SJC,10713,BOI,2,841.2479069555334
OO,SkyWest Airlines Inc.,14831,SJC,14262,PSP,2,628.0425691675506
OO,SkyWest Airlines Inc.,14831,SJC,11292,DEN,2,1522.272596955088
OO,SkyWest Airlines Inc.,14831,SJC,14679,SAN,2,671.4162189880872
OO,SkyWest Airlines Inc.,14831,SJC,14747,SEA,2,1122.0539018352815
OO,SkyWest Airlines Inc.,14831,SJC,14057,PDX,2,916.323516867065
OO,SkyWest Airlines Inc.,14831,SJC,11259,DAL,2,2328.554261860369
OO,SkyWest Airlines Inc.,14831,SJC,12892,LAX,2,495.74255724557634
OO,SkyWest Airlines Inc.,14831,SJC,14908,SNA,2,550.4754038424325
OO,SkyWest Airlines Inc.,12891,LAW,11298,DFW,2,225.30427018356127
OO,SkyWest Airlines Inc.,14107,PHX,14588,ROW,2,694.854313204685
OO,SkyWest Airlines Inc.,14107,PHX,14794,SGU,2,423.0238961485633
OO,SkyWest Airlines Inc.,14107,PHX,12266,IAH,2,1620.9322731004577
OO,SkyWest Airlines Inc.,14107,PHX,14457,RAP,2,1410.5967449840734
OO,SkyWest Airlines Inc.,14107,PHX,14689,SBA,2,730.5521365833072
OO,SkyWest Airlines Inc.,14107,PHX,11638,FAT,2,793.1600872252461
OO,SkyWest Airlines Inc.,14107,PHX,11695,FLG,2,192.3022793660327
OO,SkyWest Airlines Inc.,14107,PHX,14262,PSP,2,418.4408020183046
OO,SkyWest Airlines Inc.,14107,PHX,11292,DEN,2,968.5228875407904
OO,SkyWest Airlines Inc.,14107,PHX,14869,SLC,2,817.7515231899425
OO,SkyWest Airlines Inc.,14107,PHX,11603,EUG,2,1531.7961692183449
OO,SkyWest Airlines Inc.,14107,PHX,14489,RDM,2,1438.002477683209
OO,SkyWest Airlines Inc.,14107,PHX,11921,GJT,2,705.2972962230947
OO,SkyWest Airlines Inc.,14107,PHX,16218,YUM,2,256.80244294984243
OO,SkyWest Airlines Inc.,14107,PHX,14674,SAF,2,594.2231172523607
OO,SkyWest Airlines Inc.,14107,PHX,12892,LAX,2,594.3988900197024
OO,SkyWest Airlines Inc.,14107,PHX,14771,SFO,2,1046.1131042170523
OO,SkyWest Airlines Inc.,14107,PHX,13264,MFR,2,1374.8351764847423
OO,SkyWest Airlines Inc.,14107,PHX,14698,SBP,2,817.1340215475567
OO,SkyWest Airlines Inc.,14107,PHX,10372,ASE,2,791.1734666341162
OO,SkyWest Airlines Inc.,14107,PHX,15376,TUS,2,177.47379266595243
OO,SkyWest Airlines Inc.,14109,PIB,11298,DFW,2,741.7783136103134
OO,SkyWest Airlines Inc.,11577,ERI,11433,DTW,2,262.4985625788259
OO,SkyWest Airlines Inc.,10731,BQK,10397,ATL,2,383.5080759071301
OO,SkyWest Airlines Inc.,11648,FCA,13930,ORD,2,2170.6341631351097
OO,SkyWest Airlines Inc.,11648,FCA,11292,DEN,2,1209.8514441958855
OO,SkyWest Airlines Inc.,11648,FCA,14869,SLC,2,855.5874357189286
OO,SkyWest Airlines Inc.,11648,FCA,13487,MSP,2,1646.0782347752968
OO,SkyWest Airlines Inc.,11648,FCA,14747,SEA,2,608.032584857534
OO,SkyWest Airlines Inc.,12129,HIB,13487,MSP,2,280.06877003594315
OO,SkyWest Airlines Inc.,12343,INL,13487,MSP,2,409.8296810577024
OO,SkyWest Airlines Inc.,10800,BUR,11292,DEN,2,1366.11776719296
OO,SkyWest Airlines Inc.,10800,BUR,14869,SLC,2,923.259985942437
OO,SkyWest Airlines Inc.,10800,BUR,14057,PDX,2,1316.388748866822
OO,SkyWest Airlines Inc.,10800,BUR,14771,SFO,2,524.6308562258137
OO,SkyWest Airlines Inc.,14771,SFO,15016,STL,2,2785.9290775377845
OO,SkyWest Airlines Inc.,14771,SFO,10713,BOI,2,840.2946535943083
OO,SkyWest Airlines Inc.,14771,SFO,14683,SAT,2,2381.663419874302
OO,SkyWest Airlines Inc.,14771,SFO,13502,MTJ,2,1270.3305152946318
OO,SkyWest Airlines Inc.,14771,SFO,14689,SBA,2,421.8325246804754
OO,SkyWest Airlines Inc.,14771,SFO,10561,BFL,2,383.2497337841066
OO,SkyWest Airlines Inc.,14771,SFO,11638,FAT,2,253.2470045801156
OO,SkyWest Airlines Inc.,14771,SFO,13891,ONT,2,584.7964022435772
OO,SkyWest Airlines Inc.,14771,SFO,14262,PSP,2,676.6562133280206
OO,SkyWest Airlines Inc.,14771,SFO,14893,SMF,2,137.9855621352257
OO,SkyWest Airlines Inc.,14771,SFO,15023,STS,2,106.19399088345342
OO,SkyWest Airlines Inc.,14771,SFO,13871,OMA,2,2300.700826200601
OO,SkyWest Airlines Inc.,14771,SFO,14869,SLC,2,961.9764625935112
OO,SkyWest Airlines Inc.,14771,SFO,14679,SAN,2,718.9275019081986
OO,SkyWest Airlines Inc.,14771,SFO,13487,MSP,2,2551.446924252867
OO,SkyWest Airlines Inc.,14771,SFO,11884,GEG,2,1179.7905667077457
OO,SkyWest Airlines Inc.,14771,SFO,11603,EUG,2,726.7833187751847
OO,SkyWest Airlines Inc.,14771,SFO,14747,SEA,2,1093.1821039277702
OO,SkyWest Airlines Inc.,14771,SFO,14570,RNO,2,308.3832507357226
OO,SkyWest Airlines Inc.,14771,SFO,14057,PDX,2,886.3827981042944
OO,SkyWest Airlines Inc.,14771,SFO,14489,RDM,2,744.9307680280921
OO,SkyWest Airlines Inc.,14771,SFO,11921,GJT,2,1217.6165365126458
OO,SkyWest Airlines Inc.,14771,SFO,14487,RDD,2,321.43168610513374
OO,SkyWest Airlines Inc.,14771,SFO,14252,PSC,2,998.147328008426
OO,SkyWest Airlines Inc.,14771,SFO,11503,EGE,2,1359.842762685622
OO,SkyWest Airlines Inc.,14771,SFO,10140,ABQ,2,1439.450924643672
OO,SkyWest Airlines Inc.,14771,SFO,12441,JAC,2,1184.9788822046444
OO,SkyWest Airlines Inc.,14771,SFO,13485,MSN,2,2845.48844978258
OO,SkyWest Airlines Inc.,14771,SFO,11259,DAL,2,2370.3517277368123
OO,SkyWest Airlines Inc.,14771,SFO,11298,DFW,2,2351.99224233601
OO,SkyWest Airlines Inc.,14771,SFO,13388,MMH,2,310.35449033790377
OO,SkyWest Airlines Inc.,14771,SFO,12892,LAX,2,543.2097952190885
OO,SkyWest Airlines Inc.,14771,SFO,10849,BZN,2,1298.2031492880471
OO,SkyWest Airlines Inc.,14771,SFO,14107,PHX,2,1046.1131042170523
OO,SkyWest Airlines Inc.,14771,SFO,10800,BUR,2,524.6308562258137
OO,SkyWest Airlines Inc.,14771,SFO,10423,AUS,2,2416.053423924754
OO,SkyWest Airlines Inc.,14771,SFO,13476,MRY,2,124.08393522291708
OO,SkyWest Airlines Inc.,14771,SFO,13264,MFR,2,530.4591034476431
OO,SkyWest Airlines Inc.,14771,SFO,14698,SBP,2,306.86493539490925
OO,SkyWest Airlines Inc.,14771,SFO,15389,TWF,2,861.4103029141103
OO,SkyWest Airlines Inc.,14771,SFO,15041,SUN,2,944.7081274904796
OO,SkyWest Airlines Inc.,14771,SFO,14908,SNA,2,598.2777948873044
OO,SkyWest Airlines Inc.,14771,SFO,10372,ASE,2,1360.9574172133268
OO,SkyWest Airlines Inc.,14771,SFO,12094,HDN,2,1345.1940087243158
OO,SkyWest Airlines Inc.,14771,SFO,15376,TUS,2,1208.0633938132155
OO,SkyWest Airlines Inc.,14771,SFO,13198,MCI,2,2406.4025714497734
OO,SkyWest Airlines Inc.,14771,SFO,13964,OTH,2,663.7857301304703
OO,SkyWest Airlines Inc.,14771,SFO,15919,XNA,2,2489.315904219573
OO,SkyWest Airlines Inc.,14771,SFO,10157,ACV,2,402.1293370729932
OO,SkyWest Airlines Inc.,14771,SFO,13851,OKC,2,2221.598473416066
OO,SkyWest Airlines Inc.,14771,SFO,14004,PAE,2,1144.005012301931
OO,SkyWest Airlines Inc.,13933,ORH,11433,DTW,2,944.17462297263
OO,SkyWest Airlines Inc.,10423,AUS,12266,IAH,2,225.2468695348948
OO,SkyWest Airlines Inc.,10423,AUS,11292,DEN,2,1248.8233533638488
OO,SkyWest Airlines Inc.,10423,AUS,12892,LAX,2,1994.3456706678155
OO,SkyWest Airlines Inc.,10779,BTM,14869,SLC,2,576.0063184276376
OO,SkyWest Airlines Inc.,13476,MRY,11292,DEN,2,1540.7713792195348
OO,SkyWest Airlines Inc.,13476,MRY,14679,SAN,2,603.7611592249245
OO,SkyWest Airlines Inc.,13476,MRY,12892,LAX,2,428.5680220531291
OO,SkyWest Airlines Inc.,13476,MRY,14771,SFO,2,124.08393522291708
